timestamp,open,high,low,close,volume
2025-02-26 06:00:00,621.51000000,623.34000000,621.20000000,623.17000000,8079.05000000
2025-02-26 07:00:00,623.17000000,625.68000000,621.50000000,623.70000000,12709.36200000
2025-02-26 08:00:00,623.70000000,625.90000000,619.84000000,625.26000000,9252.54500000
2025-02-26 09:00:00,625.26000000,631.00000000,624.75000000,629.63000000,10601.09200000
2025-02-26 10:00:00,629.63000000,629.63000000,626.41000000,628.42000000,6902.11300000
2025-02-26 11:00:00,628.43000000,628.75000000,624.27000000,624.56000000,6615.13700000
2025-02-26 12:00:00,624.56000000,626.30000000,616.85000000,619.60000000,17961.36800000
2025-02-26 13:00:00,619.59000000,620.67000000,616.20000000,617.07000000,10713.18400000
2025-02-26 14:00:00,617.08000000,619.37000000,609.09000000,619.34000000,43669.60200000
2025-02-26 15:00:00,619.33000000,624.50000000,619.00000000,623.67000000,19076.89300000
2025-02-26 16:00:00,623.68000000,625.04000000,616.05000000,619.16000000,25718.61700000
2025-02-26 17:00:00,619.17000000,620.10000000,608.86000000,609.98000000,15342.81500000
2025-02-26 18:00:00,609.97000000,612.15000000,595.60000000,598.30000000,47239.77100000
2025-02-26 19:00:00,598.30000000,606.86000000,596.39000000,601.87000000,29166.02700000
2025-02-26 20:00:00,601.87000000,612.07000000,594.07000000,610.28000000,39572.73600000
2025-02-26 21:00:00,610.27000000,613.31000000,604.28000000,611.21000000,28311.59600000
2025-02-26 22:00:00,611.22000000,619.00000000,611.11000000,614.92000000,18778.95700000
2025-02-26 23:00:00,614.91000000,617.30000000,610.85000000,611.57000000,10666.29600000
2025-02-27 00:00:00,611.57000000,612.20000000,606.04000000,609.21000000,12501.73900000
2025-02-27 01:00:00,609.21000000,616.20000000,606.29000000,613.13000000,11199.81100000
2025-02-27 02:00:00,613.13000000,615.30000000,608.71000000,609.59000000,12473.35100000
2025-02-27 03:00:00,609.60000000,614.56000000,608.94000000,613.28000000,7491.90800000
2025-02-27 04:00:00,613.27000000,615.09000000,608.60000000,612.39000000,17965.80100000
2025-02-27 05:00:00,612.39000000,616.20000000,610.35000000,615.30000000,24824.03700000
2025-02-27 06:00:00,615.30000000,618.49000000,613.83000000,617.95000000,16017.93100000
2025-02-27 07:00:00,617.95000000,619.77000000,616.31000000,617.77000000,11681.09200000
2025-02-27 08:00:00,617.77000000,618.40000000,615.00000000,615.19000000,10121.77900000
2025-02-27 09:00:00,615.19000000,617.29000000,613.30000000,613.96000000,11061.94100000
2025-02-27 10:00:00,613.97000000,616.24000000,613.09000000,614.80000000,9478.51600000
