timestamp,open,high,low,close,volume
2025-02-26 03:00:00,0.21261000,0.21409000,0.21146000,0.21208000,54205659.00000000
2025-02-26 04:00:00,0.21208000,0.21390000,0.21160000,0.21206000,32829336.00000000
2025-02-26 05:00:00,0.21206000,0.21259000,0.20946000,0.20955000,30102077.00000000
2025-02-26 06:00:00,0.20954000,0.21188000,0.20937000,0.21187000,17464877.00000000
2025-02-26 07:00:00,0.21186000,0.21210000,0.20836000,0.21019000,51331033.00000000
2025-02-26 08:00:00,0.21018000,0.21049000,0.20826000,0.21028000,35626161.00000000
2025-02-26 09:00:00,0.21029000,0.21396000,0.21003000,0.21345000,38592256.00000000
2025-02-26 10:00:00,0.21344000,0.21347000,0.21182000,0.21308000,27328598.00000000
2025-02-26 11:00:00,0.21308000,0.21350000,0.20984000,0.20999000,38786670.00000000
2025-02-26 12:00:00,0.21000000,0.21017000,0.20500000,0.20662000,84512518.00000000
2025-02-26 13:00:00,0.20661000,0.20714000,0.20504000,0.20538000,64586646.00000000
2025-02-26 14:00:00,0.20539000,0.20840000,0.20200000,0.20834000,173017386.00000000
2025-02-26 15:00:00,0.20835000,0.21317000,0.20828000,0.20989000,102734142.00000000
2025-02-26 16:00:00,0.20990000,0.21100000,0.20550000,0.20627000,85014742.00000000
2025-02-26 17:00:00,0.20628000,0.20696000,0.20101000,0.20172000,85831397.00000000
2025-02-26 18:00:00,0.20171000,0.20322000,0.19610000,0.19751000,189871934.00000000
2025-02-26 19:00:00,0.19750000,0.20055000,0.19618000,0.19867000,100612115.00000000
2025-02-26 20:00:00,0.19868000,0.20400000,0.19621000,0.20364000,111630365.00000000
2025-02-26 21:00:00,0.20364000,0.20568000,0.20173000,0.20491000,72157680.00000000
2025-02-26 22:00:00,0.20492000,0.20776000,0.20441000,0.20500000,36910643.00000000
2025-02-26 23:00:00,0.20500000,0.20612000,0.20241000,0.20355000,38140838.00000000
2025-02-27 00:00:00,0.20355000,0.20459000,0.20133000,0.20287000,41338400.00000000
2025-02-27 01:00:00,0.20288000,0.20596000,0.20101000,0.20427000,51252811.00000000
2025-02-27 02:00:00,0.20428000,0.20686000,0.20343000,0.20413000,34508938.00000000
2025-02-27 03:00:00,0.20413000,0.20686000,0.20355000,0.20633000,26799146.00000000
2025-02-27 04:00:00,0.20633000,0.20721000,0.20425000,0.20512000,24271298.00000000
2025-02-27 05:00:00,0.20512000,0.20795000,0.20484000,0.20763000,33999698.00000000
2025-02-27 06:00:00,0.20762000,0.21060000,0.20697000,0.20891000,45795184.00000000
2025-02-27 07:00:00,0.20891000,0.21023000,0.20837000,0.20870000,31875277.00000000
2025-02-27 08:00:00,0.20870000,0.20900000,0.20742000,0.20778000,29524309.00000000
2025-02-27 09:00:00,0.20778000,0.21012000,0.20776000,0.20917000,28594993.00000000
2025-02-27 10:00:00,0.20917000,0.21159000,0.20878000,0.21144000,39250639.00000000
2025-02-27 11:00:00,0.21143000,0.21159000,0.20867000,0.20929000,39728617.00000000
2025-02-27 12:00:00,0.20930000,0.21056000,0.20820000,0.20941000,36074306.00000000
2025-02-27 13:00:00,0.20941000,0.21023000,0.20757000,0.20819000,46895414.00000000
2025-02-27 14:00:00,0.20818000,0.21036000,0.20634000,0.20651000,69013957.00000000
2025-02-27 15:00:00,0.20650000,0.21010000,0.20488000,0.20915000,70620256.00000000
2025-02-27 16:00:00,0.20915000,0.21105000,0.20723000,0.20767000,46807745.00000000
2025-02-27 17:00:00,0.20768000,0.20957000,0.20700000,0.20916000,25678089.00000000
2025-02-27 18:00:00,0.20917000,0.21022000,0.20870000,0.20903000,17119263.00000000
2025-02-27 19:00:00,0.20904000,0.20912000,0.20427000,0.20506000,31079107.00000000
2025-02-27 20:00:00,0.20507000,0.20524000,0.20137000,0.20288000,69037964.00000000
2025-02-27 21:00:00,0.20288000,0.20623000,0.20104000,0.20613000,36072057.00000000
2025-02-27 22:00:00,0.20613000,0.20681000,0.20421000,0.20664000,17444657.00000000
2025-02-27 23:00:00,0.20663000,0.20767000,0.20563000,0.20687000,12511477.00000000
2025-02-28 00:00:00,0.20688000,0.20727000,0.20515000,0.20557000,21428358.00000000
2025-02-28 01:00:00,0.20556000,0.20627000,0.19404000,0.19561000,236120623.00000000
2025-02-28 02:00:00,0.19560000,0.19797000,0.19006000,0.19291000,258199634.00000000
2025-02-28 03:00:00,0.19290000,0.19447000,0.18891000,0.18962000,135966642.00000000
