2026-04-16 16:29:59,DOTUSDT,1.339,24635288.20567
2026-04-16 16:29:59,NEARUSDT,1.426,22879872.0268
2026-04-16 16:29:59,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:31:01,LINKUSDT,9.56,36356942.9405
2026-04-16 16:31:01,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:31:01,SOLUSDT,89.82,323746697.41951
2026-04-16 16:31:01,DOTUSDT,1.338,24640162.45165
2026-04-16 16:31:01,NEARUSDT,1.428,22875992.4226
2026-04-16 16:31:01,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:32:04,LINKUSDT,9.55,36380415.5133
2026-04-16 16:32:04,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:32:04,SOLUSDT,89.83,323501468.74692
2026-04-16 16:32:04,DOTUSDT,1.334,24665148.98509
2026-04-16 16:32:04,NEARUSDT,1.429,22879779.448
2026-04-16 16:32:04,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:33:05,LINKUSDT,9.53,36406610.9858
2026-04-16 16:33:05,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:33:05,SOLUSDT,89.64,323599489.1494
2026-04-16 16:33:05,DOTUSDT,1.329,24696588.21446
2026-04-16 16:33:05,NEARUSDT,1.426,22883730.8661
2026-04-16 16:33:05,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:34:07,LINKUSDT,9.54,36409860.1719
2026-04-16 16:34:07,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:34:07,SOLUSDT,89.85,323835088.14353
2026-04-16 16:34:07,DOTUSDT,1.331,24700344.01529
2026-04-16 16:34:07,NEARUSDT,1.429,22901225.1081
2026-04-16 16:34:07,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:35:10,LINKUSDT,9.52,36418315.3652
2026-04-16 16:35:10,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:35:10,SOLUSDT,89.66,324427123.58036
2026-04-16 16:35:10,DOTUSDT,1.327,24727125.83794
2026-04-16 16:35:10,NEARUSDT,1.427,22903560.5621
2026-04-16 16:35:10,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:36:13,LINKUSDT,9.52,36410763.3157
2026-04-16 16:36:13,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:36:13,SOLUSDT,89.59,324684457.344
2026-04-16 16:36:13,DOTUSDT,1.328,24733206.60816
2026-04-16 16:36:13,NEARUSDT,1.429,22904196.1428
2026-04-16 16:36:13,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:37:14,LINKUSDT,9.53,36412324.1334
2026-04-16 16:37:14,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:37:14,SOLUSDT,89.57,325183493.43284
2026-04-16 16:37:14,DOTUSDT,1.328,24739073.6011
2026-04-16 16:37:14,NEARUSDT,1.43,22908362.2001
2026-04-16 16:37:14,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:38:16,LINKUSDT,9.53,36408500.7247
2026-04-16 16:38:16,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:38:16,SOLUSDT,89.54,325400868.10171
2026-04-16 16:38:16,DOTUSDT,1.327,24747980.48663
2026-04-16 16:38:16,NEARUSDT,1.429,22894246.2598
2026-04-16 16:38:16,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:39:19,LINKUSDT,9.53,36416500.0049
2026-04-16 16:39:19,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:39:19,SOLUSDT,89.52,325468076.06107
2026-04-16 16:39:19,DOTUSDT,1.328,24775901.51017
2026-04-16 16:39:19,NEARUSDT,1.43,22913808.8812
2026-04-16 16:39:19,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:40:21,LINKUSDT,9.51,36435567.9423
2026-04-16 16:40:21,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:40:21,SOLUSDT,89.38,325669977.08543
2026-04-16 16:40:21,DOTUSDT,1.327,24787165.2892
2026-04-16 16:40:21,NEARUSDT,1.427,22915555.2475
2026-04-16 16:40:21,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:41:23,LINKUSDT,9.5,36405780.739
2026-04-16 16:41:23,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:41:23,SOLUSDT,89.42,326786907.04846
2026-04-16 16:41:23,DOTUSDT,1.327,24804870.96417
2026-04-16 16:41:23,NEARUSDT,1.426,22916887.1592
2026-04-16 16:41:23,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:42:24,LINKUSDT,9.52,36397231.7535
2026-04-16 16:42:24,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:42:24,SOLUSDT,89.41,326791577.89537
2026-04-16 16:42:24,DOTUSDT,1.33,24811377.70123
2026-04-16 16:42:24,NEARUSDT,1.426,22886265.7651
2026-04-16 16:42:24,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:43:27,LINKUSDT,9.51,36426573.7186
2026-04-16 16:43:27,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:43:27,SOLUSDT,89.36,326886449.01441
2026-04-16 16:43:27,DOTUSDT,1.329,24809661.69272
2026-04-16 16:43:27,NEARUSDT,1.426,22888214.3373
2026-04-16 16:43:27,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:44:28,LINKUSDT,9.5,36440806.9768
2026-04-16 16:44:28,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:44:28,SOLUSDT,89.37,327030861.74922
2026-04-16 16:44:28,DOTUSDT,1.331,24781784.13513
2026-04-16 16:44:28,NEARUSDT,1.426,22894828.943
2026-04-16 16:44:28,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:45:30,LINKUSDT,9.5,36520560.7236
2026-04-16 16:45:30,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:45:30,SOLUSDT,89.32,326967548.04117
2026-04-16 16:45:30,DOTUSDT,1.327,24787849.36089
2026-04-16 16:45:30,NEARUSDT,1.424,22901588.3013
2026-04-16 16:45:30,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:46:32,LINKUSDT,9.5,36529544.5393
2026-04-16 16:46:32,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:46:32,SOLUSDT,89.31,327469666.13865
2026-04-16 16:46:32,DOTUSDT,1.328,24783781.73679
2026-04-16 16:46:32,NEARUSDT,1.424,22900053.1412
2026-04-16 16:46:32,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:47:35,LINKUSDT,9.52,36506732.1578
2026-04-16 16:47:35,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:47:35,SOLUSDT,89.37,327641178.82744
2026-04-16 16:47:35,DOTUSDT,1.33,24780862.45185
2026-04-16 16:47:35,NEARUSDT,1.425,22906311.2435
2026-04-16 16:47:35,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:48:38,LINKUSDT,9.52,36563681.2138
2026-04-16 16:48:38,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:48:38,SOLUSDT,89.57,327996997.6428
2026-04-16 16:48:38,DOTUSDT,1.328,24775629.61873
2026-04-16 16:48:38,NEARUSDT,1.424,22882798.2984
2026-04-16 16:48:38,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:49:39,LINKUSDT,9.52,36570067.3367
2026-04-16 16:49:39,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:49:39,SOLUSDT,89.54,328308874.26453
2026-04-16 16:49:39,DOTUSDT,1.326,24781755.05075
2026-04-16 16:49:39,NEARUSDT,1.422,22891212.3409
2026-04-16 16:49:39,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:50:41,LINKUSDT,9.53,36604142.8831
2026-04-16 16:50:41,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:50:41,SOLUSDT,89.57,328413811.18437
2026-04-16 16:50:41,DOTUSDT,1.328,24778753.13182
2026-04-16 16:50:41,NEARUSDT,1.424,22893878.7118
2026-04-16 16:50:41,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:51:44,LINKUSDT,9.53,36603784.3999
2026-04-16 16:51:44,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:51:44,SOLUSDT,89.57,328778677.30616
2026-04-16 16:51:44,DOTUSDT,1.329,24779586.9022
2026-04-16 16:51:44,NEARUSDT,1.424,22894627.0094
2026-04-16 16:51:44,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:52:48,LINKUSDT,9.52,36612220.8892
2026-04-16 16:52:48,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:52:48,SOLUSDT,89.55,328913447.01595
2026-04-16 16:52:48,DOTUSDT,1.329,24772094.10955
2026-04-16 16:52:48,NEARUSDT,1.423,22905736.0097
2026-04-16 16:52:48,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:53:49,LINKUSDT,9.51,36654010.0576
2026-04-16 16:53:49,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:53:49,SOLUSDT,89.58,329169773.39151
2026-04-16 16:53:49,DOTUSDT,1.328,24735213.05268
2026-04-16 16:53:49,NEARUSDT,1.425,22900316.4218
2026-04-16 16:53:49,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:54:51,LINKUSDT,9.53,36662292.7304
2026-04-16 16:54:51,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:54:51,SOLUSDT,89.49,329572879.24061
2026-04-16 16:54:51,DOTUSDT,1.329,24720757.75664
2026-04-16 16:54:51,NEARUSDT,1.426,22915754.4133
2026-04-16 16:54:51,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:55:52,LINKUSDT,9.52,36679768.6346
2026-04-16 16:55:52,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:55:52,SOLUSDT,89.52,329647612.49222
2026-04-16 16:55:52,DOTUSDT,1.329,24709166.31795
2026-04-16 16:55:52,NEARUSDT,1.425,22912543.8143
2026-04-16 16:55:52,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:56:55,LINKUSDT,9.53,36680705.4921
2026-04-16 16:56:55,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:56:55,SOLUSDT,89.56,329801970.2834
2026-04-16 16:56:55,DOTUSDT,1.328,24674308.58779
2026-04-16 16:56:55,NEARUSDT,1.427,22911696.4228
2026-04-16 16:56:55,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:57:59,LINKUSDT,9.52,36677342.8845
2026-04-16 16:57:59,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:57:59,SOLUSDT,89.61,329759739.63878
2026-04-16 16:57:59,DOTUSDT,1.328,24659863.85848
2026-04-16 16:57:59,NEARUSDT,1.427,22909050.1897
2026-04-16 16:57:59,RNDRUSDT,7.03,1634692.1774
2026-04-16 16:59:01,LINKUSDT,9.53,36636705.4729
2026-04-16 16:59:01,MATICUSDT,0.3794,1074370.70255
2026-04-16 16:59:01,SOLUSDT,89.63,329842856.70707
2026-04-16 16:59:01,DOTUSDT,1.326,24673111.20776
2026-04-16 16:59:01,NEARUSDT,1.426,22922314.6871
2026-04-16 16:59:01,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:00:02,LINKUSDT,9.53,36633952.948
2026-04-16 17:00:02,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:00:02,SOLUSDT,89.59,329869977.43506
2026-04-16 17:00:02,DOTUSDT,1.328,24657042.45349
2026-04-16 17:00:02,NEARUSDT,1.427,22935283.8603
2026-04-16 17:00:02,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:01:04,LINKUSDT,9.55,36640955.5632
2026-04-16 17:01:04,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:01:04,SOLUSDT,89.65,329966684.43089
2026-04-16 17:01:04,DOTUSDT,1.33,24720243.27472
2026-04-16 17:01:04,NEARUSDT,1.428,22942736.7201
2026-04-16 17:01:04,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:02:07,LINKUSDT,9.54,36642849.216
2026-04-16 17:02:07,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:02:07,SOLUSDT,89.42,330290863.46041
2026-04-16 17:02:07,DOTUSDT,1.329,24733194.15811
2026-04-16 17:02:07,NEARUSDT,1.429,22953102.2794
2026-04-16 17:02:07,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:03:09,LINKUSDT,9.55,36634847.1152
2026-04-16 17:03:09,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:03:09,SOLUSDT,89.43,330882298.80193
2026-04-16 17:03:09,DOTUSDT,1.328,24746350.38465
2026-04-16 17:03:09,NEARUSDT,1.428,22892289.7279
2026-04-16 17:03:09,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:04:11,LINKUSDT,9.55,36616043.8476
2026-04-16 17:04:11,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:04:11,SOLUSDT,89.39,331186320.32921
2026-04-16 17:04:11,DOTUSDT,1.327,24762886.18574
2026-04-16 17:04:11,NEARUSDT,1.429,22836553.6549
2026-04-16 17:04:11,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:05:13,LINKUSDT,9.55,36603064.6036
2026-04-16 17:05:13,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:05:13,SOLUSDT,89.36,331384631.63562
2026-04-16 17:05:13,DOTUSDT,1.33,24761882.00945
2026-04-16 17:05:13,NEARUSDT,1.429,22839909.697
2026-04-16 17:05:13,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:06:15,LINKUSDT,9.55,36587838.2534
2026-04-16 17:06:15,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:06:15,SOLUSDT,89.42,331247289.43463
2026-04-16 17:06:15,DOTUSDT,1.33,24764556.74267
2026-04-16 17:06:15,NEARUSDT,1.429,22856413.424
2026-04-16 17:06:15,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:07:16,LINKUSDT,9.54,36576577.6484
2026-04-16 17:07:16,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:07:16,SOLUSDT,89.37,331131190.61643
2026-04-16 17:07:16,DOTUSDT,1.33,24774994.73729
2026-04-16 17:07:16,NEARUSDT,1.428,22838048.5736
2026-04-16 17:07:16,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:08:20,LINKUSDT,9.55,36573670.0731
2026-04-16 17:08:20,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:08:20,SOLUSDT,89.45,331162512.7201
2026-04-16 17:08:20,DOTUSDT,1.33,24790380.44181
2026-04-16 17:08:20,NEARUSDT,1.428,22849515.9795
2026-04-16 17:08:20,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:09:21,LINKUSDT,9.57,36568402.3299
2026-04-16 17:09:21,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:09:21,SOLUSDT,89.51,331172794.4889
2026-04-16 17:09:21,DOTUSDT,1.329,24781576.79292
2026-04-16 17:09:21,NEARUSDT,1.429,22847866.5807
2026-04-16 17:09:21,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:10:23,LINKUSDT,9.56,36564911.1798
2026-04-16 17:10:23,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:10:23,SOLUSDT,89.54,330556855.90803
2026-04-16 17:10:23,DOTUSDT,1.329,24784004.67395
2026-04-16 17:10:23,NEARUSDT,1.429,22842187.7427
2026-04-16 17:10:23,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:11:25,LINKUSDT,9.56,36529262.8174
2026-04-16 17:11:25,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:11:25,SOLUSDT,89.6,330609245.16145
2026-04-16 17:11:25,DOTUSDT,1.328,24784951.85898
2026-04-16 17:11:25,NEARUSDT,1.428,22847095.3298
2026-04-16 17:11:25,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:12:28,LINKUSDT,9.56,36477665.4863
2026-04-16 17:12:28,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:12:28,SOLUSDT,89.64,330609557.5454
2026-04-16 17:12:28,DOTUSDT,1.329,24787906.69762
2026-04-16 17:12:28,NEARUSDT,1.43,22861736.9615
2026-04-16 17:12:28,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:13:30,LINKUSDT,9.55,36530499.5215
2026-04-16 17:13:30,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:13:30,SOLUSDT,89.57,330579185.66578
2026-04-16 17:13:30,DOTUSDT,1.329,24793981.10885
2026-04-16 17:13:30,NEARUSDT,1.428,22859747.8625
2026-04-16 17:13:30,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:14:31,LINKUSDT,9.56,36581404.2809
2026-04-16 17:14:31,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:14:31,SOLUSDT,89.53,330224044.15227
2026-04-16 17:14:31,DOTUSDT,1.327,24799556.79347
2026-04-16 17:14:31,NEARUSDT,1.427,22852718.3623
2026-04-16 17:14:31,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:15:33,LINKUSDT,9.55,36580913.1406
2026-04-16 17:15:33,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:15:33,SOLUSDT,89.5,330126869.78488
2026-04-16 17:15:33,DOTUSDT,1.328,24798278.84821
2026-04-16 17:15:33,NEARUSDT,1.426,22828897.7352
2026-04-16 17:15:33,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:16:35,LINKUSDT,9.54,36560522.8407
2026-04-16 17:16:35,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:16:35,SOLUSDT,89.48,330044230.09942
2026-04-16 17:16:35,DOTUSDT,1.327,24816018.99449
2026-04-16 17:16:35,NEARUSDT,1.427,22826313.3709
2026-04-16 17:16:35,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:17:36,LINKUSDT,9.54,36570574.8303
2026-04-16 17:17:36,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:17:36,SOLUSDT,89.56,330290570.80422
2026-04-16 17:17:36,DOTUSDT,1.331,24824400.85782
2026-04-16 17:17:36,NEARUSDT,1.426,22827314.9788
2026-04-16 17:17:36,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:18:39,LINKUSDT,9.56,36599102.0529
2026-04-16 17:18:39,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:18:39,SOLUSDT,89.73,330752294.77651
2026-04-16 17:18:39,DOTUSDT,1.333,24815531.96511
2026-04-16 17:18:39,NEARUSDT,1.429,22831271.4196
2026-04-16 17:18:39,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:19:40,LINKUSDT,9.55,36618941.8948
2026-04-16 17:19:40,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:19:40,SOLUSDT,89.66,331107480.31006
2026-04-16 17:19:40,DOTUSDT,1.334,24775039.62238
2026-04-16 17:19:40,NEARUSDT,1.429,22834872.4617
2026-04-16 17:19:40,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:20:42,LINKUSDT,9.52,36650365.3828
2026-04-16 17:20:42,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:20:42,SOLUSDT,89.43,331310311.52632
2026-04-16 17:20:42,DOTUSDT,1.333,24792014.63326
2026-04-16 17:20:42,NEARUSDT,1.424,22836771.2723
2026-04-16 17:20:42,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:21:44,LINKUSDT,9.48,36637576.3406
2026-04-16 17:21:44,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:21:44,SOLUSDT,89.1,331488191.78427
2026-04-16 17:21:44,DOTUSDT,1.326,24812446.17914
2026-04-16 17:21:44,NEARUSDT,1.42,22836716.5481
2026-04-16 17:21:44,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:22:48,LINKUSDT,9.5,36769676.4614
2026-04-16 17:22:48,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:22:48,SOLUSDT,89.25,332128309.11448
2026-04-16 17:22:48,DOTUSDT,1.326,24830704.4218
2026-04-16 17:22:48,NEARUSDT,1.42,22901290.0626
2026-04-16 17:22:48,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:23:50,LINKUSDT,9.48,36790571.069
2026-04-16 17:23:50,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:23:50,SOLUSDT,89.12,332142176.39103
2026-04-16 17:23:50,DOTUSDT,1.326,24831074.59759
2026-04-16 17:23:50,NEARUSDT,1.421,22905881.622
2026-04-16 17:23:50,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:24:52,LINKUSDT,9.47,36822111.3003
2026-04-16 17:24:52,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:24:52,SOLUSDT,88.99,333168922.33369
2026-04-16 17:24:52,DOTUSDT,1.324,24836667.69349
2026-04-16 17:24:52,NEARUSDT,1.42,22908839.3299
2026-04-16 17:24:52,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:25:53,LINKUSDT,9.48,36859181.1441
2026-04-16 17:25:53,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:25:53,SOLUSDT,88.94,333513780.284
2026-04-16 17:25:53,DOTUSDT,1.323,24848166.45066
2026-04-16 17:25:53,NEARUSDT,1.421,22916656.5413
2026-04-16 17:25:53,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:26:56,LINKUSDT,9.47,36884499.4277
2026-04-16 17:26:56,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:26:56,SOLUSDT,88.91,333773234.79657
2026-04-16 17:26:56,DOTUSDT,1.323,24862812.42833
2026-04-16 17:26:56,NEARUSDT,1.419,22915953.7839
2026-04-16 17:26:56,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:27:58,LINKUSDT,9.47,36947942.7297
2026-04-16 17:27:58,MATICUSDT,0.3794,1074370.70255
2026-04-16 17:27:58,SOLUSDT,88.95,334164529.50257
2026-04-16 17:27:58,DOTUSDT,1.324,24865332.3694
2026-04-16 17:27:58,NEARUSDT,1.421,22918807.836
2026-04-16 17:27:58,RNDRUSDT,7.03,1634692.1774
2026-04-16 17:28:59,LINKUSDT,9.49,36945551.637
