timestamp,symbol,obi,interpretacion
2026-04-20 08:04:37,BTCUSDT,OBI:-0.8822,FUERTEMENTE_VENTA
2026-04-20 08:04:37,ETHUSDT,OBI:-0.895,FUERTEMENTE_VENTA
2026-04-20 08:04:38,SOLUSDT,OBI:-0.1499,VENTA
2026-04-20 08:04:38,BNBUSDT,OBI:-0.3833,FUERTEMENTE_VENTA
2026-04-20 08:09:39,BTCUSDT,OBI:-0.5868,FUERTEMENTE_VENTA
2026-04-20 08:09:39,ETHUSDT,OBI:-0.7979,FUERTEMENTE_VENTA
2026-04-20 08:09:39,SOLUSDT,OBI:-0.124,VENTA
2026-04-20 08:09:40,BNBUSDT,OBI:-0.2326,VENTA
2026-04-20 08:14:40,BTCUSDT,OBI:-0.6725,FUERTEMENTE_VENTA
2026-04-20 08:14:40,ETHUSDT,OBI:-0.8485,FUERTEMENTE_VENTA
2026-04-20 08:14:40,SOLUSDT,OBI:-0.236,VENTA
2026-04-20 08:14:41,BNBUSDT,OBI:-0.5451,FUERTEMENTE_VENTA
2026-04-20 08:19:41,BTCUSDT,OBI:-0.2887,VENTA
2026-04-20 08:19:41,ETHUSDT,OBI:-0.0041,NEUTRAL
2026-04-20 08:19:42,SOLUSDT,OBI:-0.0624,NEUTRAL
2026-04-20 08:19:42,BNBUSDT,OBI:0.0834,NEUTRAL
2026-04-20 08:24:43,BTCUSDT,OBI:0.2087,COMPRA
2026-04-20 08:24:43,ETHUSDT,OBI:0.8368,FUERTEMENTE_COMPRA
2026-04-20 08:24:44,SOLUSDT,OBI:-0.1049,VENTA
2026-04-20 08:24:44,BNBUSDT,OBI:-0.2312,VENTA
2026-04-20 08:29:44,BTCUSDT,OBI:0.9168,FUERTEMENTE_COMPRA
2026-04-20 08:29:45,ETHUSDT,OBI:0.7395,FUERTEMENTE_COMPRA
2026-04-20 08:29:45,SOLUSDT,OBI:-0.257,VENTA
2026-04-20 08:29:45,BNBUSDT,OBI:0.7287,FUERTEMENTE_COMPRA
2026-04-20 08:34:45,BTCUSDT,OBI:0.7304,FUERTEMENTE_COMPRA
2026-04-20 08:34:46,ETHUSDT,OBI:0.8839,FUERTEMENTE_COMPRA
2026-04-20 08:34:46,SOLUSDT,OBI:-0.2085,VENTA
2026-04-20 08:34:46,BNBUSDT,OBI:0.6397,FUERTEMENTE_COMPRA
2026-04-20 08:39:47,BTCUSDT,OBI:0.9869,FUERTEMENTE_COMPRA
2026-04-20 08:39:47,ETHUSDT,OBI:0.8882,FUERTEMENTE_COMPRA
2026-04-20 08:39:47,SOLUSDT,OBI:-0.0695,NEUTRAL
2026-04-20 08:39:48,BNBUSDT,OBI:-0.1308,VENTA
2026-04-20 08:44:48,BTCUSDT,OBI:-0.326,FUERTEMENTE_VENTA
2026-04-20 08:44:48,ETHUSDT,OBI:-0.9727,FUERTEMENTE_VENTA
2026-04-20 08:44:48,SOLUSDT,OBI:-0.158,VENTA
2026-04-20 08:44:49,BNBUSDT,OBI:-0.3793,FUERTEMENTE_VENTA
2026-04-20 08:49:49,BTCUSDT,OBI:-0.5082,FUERTEMENTE_VENTA
2026-04-20 08:49:49,ETHUSDT,OBI:0.5233,FUERTEMENTE_COMPRA
2026-04-20 08:49:49,SOLUSDT,OBI:-0.1368,VENTA
2026-04-20 08:49:50,BNBUSDT,OBI:-0.0688,NEUTRAL
2026-04-20 08:54:50,BTCUSDT,OBI:-0.6594,FUERTEMENTE_VENTA
2026-04-20 08:54:50,ETHUSDT,OBI:-0.8542,FUERTEMENTE_VENTA
2026-04-20 08:54:51,SOLUSDT,OBI:-0.1549,VENTA
2026-04-20 08:54:51,BNBUSDT,OBI:-0.4558,FUERTEMENTE_VENTA
2026-04-20 08:59:51,BTCUSDT,OBI:-0.1977,VENTA
2026-04-20 08:59:51,ETHUSDT,OBI:-0.5994,FUERTEMENTE_VENTA
2026-04-20 08:59:52,SOLUSDT,OBI:-0.1749,VENTA
2026-04-20 08:59:52,BNBUSDT,OBI:-0.3382,FUERTEMENTE_VENTA
2026-04-20 09:04:52,BTCUSDT,OBI:0.1881,COMPRA
2026-04-20 09:04:53,ETHUSDT,OBI:0.5029,FUERTEMENTE_COMPRA
2026-04-20 09:04:53,SOLUSDT,OBI:-0.1738,VENTA
2026-04-20 09:04:53,BNBUSDT,OBI:0.454,FUERTEMENTE_COMPRA
2026-04-20 09:09:53,BTCUSDT,OBI:-0.9872,FUERTEMENTE_VENTA
2026-04-20 09:09:54,ETHUSDT,OBI:-0.9846,FUERTEMENTE_VENTA
2026-04-20 09:09:54,SOLUSDT,OBI:-0.1009,VENTA
2026-04-20 09:09:54,BNBUSDT,OBI:-0.0049,NEUTRAL
2026-04-20 09:14:55,BTCUSDT,OBI:-0.2929,VENTA
2026-04-20 09:14:55,ETHUSDT,OBI:0.1832,COMPRA
2026-04-20 09:14:55,SOLUSDT,OBI:-0.1022,VENTA
2026-04-20 09:14:55,BNBUSDT,OBI:-0.0022,NEUTRAL
2026-04-20 09:19:56,BTCUSDT,OBI:0.3195,FUERTEMENTE_COMPRA
2026-04-20 09:19:56,ETHUSDT,OBI:0.8614,FUERTEMENTE_COMPRA
2026-04-20 09:19:56,SOLUSDT,OBI:0.0572,NEUTRAL
2026-04-20 09:19:56,BNBUSDT,OBI:0.1351,COMPRA
2026-04-20 09:24:57,BTCUSDT,OBI:-0.3083,FUERTEMENTE_VENTA
2026-04-20 09:24:57,ETHUSDT,OBI:-0.1439,VENTA
2026-04-20 09:24:57,SOLUSDT,OBI:-0.0509,NEUTRAL
2026-04-20 09:24:58,BNBUSDT,OBI:0.3815,FUERTEMENTE_COMPRA
2026-04-20 09:29:58,BTCUSDT,OBI:0.4821,FUERTEMENTE_COMPRA
2026-04-20 09:29:58,ETHUSDT,OBI:0.0837,NEUTRAL
2026-04-20 09:29:59,SOLUSDT,OBI:0.0466,NEUTRAL
2026-04-20 09:29:59,BNBUSDT,OBI:0.3776,FUERTEMENTE_COMPRA
2026-04-20 09:34:59,BTCUSDT,OBI:0.8512,FUERTEMENTE_COMPRA
2026-04-20 09:35:00,ETHUSDT,OBI:-0.3954,FUERTEMENTE_VENTA
2026-04-20 09:35:00,SOLUSDT,OBI:-0.0772,NEUTRAL
2026-04-20 09:35:00,BNBUSDT,OBI:0.1096,COMPRA
2026-04-20 09:40:01,BTCUSDT,OBI:-0.8314,FUERTEMENTE_VENTA
2026-04-20 09:40:01,ETHUSDT,OBI:-0.9687,FUERTEMENTE_VENTA
2026-04-20 09:40:01,SOLUSDT,OBI:-0.1602,VENTA
2026-04-20 09:40:01,BNBUSDT,OBI:-0.6754,FUERTEMENTE_VENTA
2026-04-20 09:45:02,BTCUSDT,OBI:-0.2872,VENTA
2026-04-20 09:45:02,ETHUSDT,OBI:-0.5597,FUERTEMENTE_VENTA
2026-04-20 09:45:02,SOLUSDT,OBI:-0.0851,NEUTRAL
2026-04-20 09:45:03,BNBUSDT,OBI:-0.6534,FUERTEMENTE_VENTA
2026-04-20 09:50:03,BTCUSDT,OBI:-0.3417,FUERTEMENTE_VENTA
2026-04-20 09:50:03,ETHUSDT,OBI:-0.9807,FUERTEMENTE_VENTA
2026-04-20 09:50:03,SOLUSDT,OBI:-0.0018,NEUTRAL
2026-04-20 09:50:04,BNBUSDT,OBI:0.1021,COMPRA
2026-04-20 09:55:04,BTCUSDT,OBI:-0.9935,FUERTEMENTE_VENTA
2026-04-20 09:55:04,ETHUSDT,OBI:-0.0991,NEUTRAL
2026-04-20 09:55:05,SOLUSDT,OBI:-0.0204,NEUTRAL
2026-04-20 09:55:05,BNBUSDT,OBI:-0.3772,FUERTEMENTE_VENTA
2026-04-20 10:00:06,BTCUSDT,OBI:-0.5461,FUERTEMENTE_VENTA
2026-04-20 10:00:06,ETHUSDT,OBI:-0.9807,FUERTEMENTE_VENTA
2026-04-20 10:00:06,SOLUSDT,OBI:-0.125,VENTA
2026-04-20 10:00:06,BNBUSDT,OBI:-0.1701,VENTA
2026-04-20 10:05:07,BTCUSDT,OBI:-0.9865,FUERTEMENTE_VENTA
2026-04-20 10:05:07,ETHUSDT,OBI:-0.9649,FUERTEMENTE_VENTA
2026-04-20 10:05:07,SOLUSDT,OBI:0.0157,NEUTRAL
2026-04-20 10:05:08,BNBUSDT,OBI:0.2741,COMPRA
2026-04-20 10:10:08,BTCUSDT,OBI:0.2784,COMPRA
2026-04-20 10:10:08,ETHUSDT,OBI:0.9089,FUERTEMENTE_COMPRA
2026-04-20 10:10:08,SOLUSDT,OBI:-0.0153,NEUTRAL
2026-04-20 10:10:09,BNBUSDT,OBI:0.5612,FUERTEMENTE_COMPRA
2026-04-20 10:15:09,BTCUSDT,OBI:-0.9569,FUERTEMENTE_VENTA
2026-04-20 10:15:09,ETHUSDT,OBI:-0.9101,FUERTEMENTE_VENTA
2026-04-20 10:15:09,SOLUSDT,OBI:-0.0501,NEUTRAL
2026-04-20 10:15:10,BNBUSDT,OBI:-0.6282,FUERTEMENTE_VENTA
2026-04-20 10:25:07,BTCUSDT,OBI:-0.5145,FUERTEMENTE_VENTA
2026-04-20 10:25:07,ETHUSDT,OBI:-0.929,FUERTEMENTE_VENTA
2026-04-20 10:25:09,SOLUSDT,OBI:-0.4386,FUERTEMENTE_VENTA
2026-04-20 10:25:10,BNBUSDT,OBI:-0.7429,FUERTEMENTE_VENTA
2026-04-20 10:30:10,BTCUSDT,OBI:0.7806,FUERTEMENTE_COMPRA
2026-04-20 10:30:11,ETHUSDT,OBI:0.8095,FUERTEMENTE_COMPRA
2026-04-20 10:30:11,SOLUSDT,OBI:-0.2625,VENTA
2026-04-20 10:30:12,BNBUSDT,OBI:-0.1682,VENTA
2026-04-20 10:35:12,BTCUSDT,OBI:-0.704,FUERTEMENTE_VENTA
2026-04-20 10:35:12,ETHUSDT,OBI:-0.8947,FUERTEMENTE_VENTA
2026-04-20 10:35:13,SOLUSDT,OBI:-0.3406,FUERTEMENTE_VENTA
2026-04-20 10:35:13,BNBUSDT,OBI:-0.593,FUERTEMENTE_VENTA
2026-04-20 10:40:13,BTCUSDT,OBI:-0.312,FUERTEMENTE_VENTA
2026-04-20 10:40:13,ETHUSDT,OBI:0.9845,FUERTEMENTE_COMPRA
2026-04-20 10:40:14,SOLUSDT,OBI:-0.2484,VENTA
2026-04-20 10:40:15,BNBUSDT,OBI:0.4205,FUERTEMENTE_COMPRA
2026-04-20 10:45:15,BTCUSDT,OBI:-0.8708,FUERTEMENTE_VENTA
2026-04-20 10:45:15,ETHUSDT,OBI:-0.6315,FUERTEMENTE_VENTA
2026-04-20 10:45:16,SOLUSDT,OBI:-0.1923,VENTA
2026-04-20 10:45:16,BNBUSDT,OBI:0.1738,COMPRA
2026-04-20 10:50:16,BTCUSDT,OBI:-0.6998,FUERTEMENTE_VENTA
2026-04-20 10:50:16,ETHUSDT,OBI:-0.8243,FUERTEMENTE_VENTA
2026-04-20 10:50:17,SOLUSDT,OBI:-0.2358,VENTA
2026-04-20 10:50:17,BNBUSDT,OBI:-0.4249,FUERTEMENTE_VENTA
2026-04-20 10:55:18,BTCUSDT,OBI:-0.9983,FUERTEMENTE_VENTA
2026-04-20 10:55:18,ETHUSDT,OBI:-0.4345,FUERTEMENTE_VENTA
2026-04-20 10:55:18,SOLUSDT,OBI:-0.0189,NEUTRAL
2026-04-20 10:55:18,BNBUSDT,OBI:0.5525,FUERTEMENTE_COMPRA
2026-04-20 11:00:19,BTCUSDT,OBI:-0.3983,FUERTEMENTE_VENTA
2026-04-20 11:00:19,ETHUSDT,OBI:-0.4804,FUERTEMENTE_VENTA
2026-04-20 11:00:19,SOLUSDT,OBI:0.1787,COMPRA
2026-04-20 11:00:20,BNBUSDT,OBI:0.6415,FUERTEMENTE_COMPRA
2026-04-20 11:05:20,BTCUSDT,OBI:0.9091,FUERTEMENTE_COMPRA
2026-04-20 11:05:20,ETHUSDT,OBI:-0.2996,VENTA
2026-04-20 11:05:20,SOLUSDT,OBI:0.0345,NEUTRAL
2026-04-20 11:05:21,BNBUSDT,OBI:-0.351,FUERTEMENTE_VENTA
2026-04-20 11:10:21,BTCUSDT,OBI:0.9413,FUERTEMENTE_COMPRA
2026-04-20 11:10:21,ETHUSDT,OBI:0.7427,FUERTEMENTE_COMPRA
2026-04-20 11:10:22,SOLUSDT,OBI:0.0678,NEUTRAL
2026-04-20 11:10:22,BNBUSDT,OBI:-0.7104,FUERTEMENTE_VENTA
2026-04-20 11:15:22,BTCUSDT,OBI:0.5448,FUERTEMENTE_COMPRA
2026-04-20 11:15:23,ETHUSDT,OBI:0.7166,FUERTEMENTE_COMPRA
2026-04-20 11:15:23,SOLUSDT,OBI:0.0509,NEUTRAL
2026-04-20 11:15:23,BNBUSDT,OBI:-0.2162,VENTA
2026-04-20 11:20:24,BTCUSDT,OBI:-0.6146,FUERTEMENTE_VENTA
2026-04-20 11:20:24,ETHUSDT,OBI:-0.7034,FUERTEMENTE_VENTA
2026-04-20 11:20:24,SOLUSDT,OBI:-0.1384,VENTA
2026-04-20 11:20:24,BNBUSDT,OBI:-0.2925,VENTA
2026-04-20 11:25:25,BTCUSDT,OBI:0.6853,FUERTEMENTE_COMPRA
2026-04-20 11:25:25,ETHUSDT,OBI:-0.6369,FUERTEMENTE_VENTA
2026-04-20 11:25:25,SOLUSDT,OBI:-0.195,VENTA
2026-04-20 11:25:26,BNBUSDT,OBI:0.4655,FUERTEMENTE_COMPRA
2026-04-20 11:30:26,BTCUSDT,OBI:-0.6477,FUERTEMENTE_VENTA
2026-04-20 11:30:26,ETHUSDT,OBI:0.8891,FUERTEMENTE_COMPRA
2026-04-20 11:30:26,SOLUSDT,OBI:-0.2352,VENTA
2026-04-20 11:30:27,BNBUSDT,OBI:-0.2211,VENTA
2026-04-20 11:35:27,BTCUSDT,OBI:-0.5532,FUERTEMENTE_VENTA
2026-04-20 11:35:27,ETHUSDT,OBI:-0.7991,FUERTEMENTE_VENTA
2026-04-20 11:35:27,SOLUSDT,OBI:-0.0957,NEUTRAL
2026-04-20 11:35:28,BNBUSDT,OBI:0.2027,COMPRA
2026-04-20 11:40:28,BTCUSDT,OBI:-0.4738,FUERTEMENTE_VENTA
2026-04-20 11:40:28,ETHUSDT,OBI:-0.8844,FUERTEMENTE_VENTA
2026-04-20 11:40:29,SOLUSDT,OBI:-0.1765,VENTA
2026-04-20 11:40:29,BNBUSDT,OBI:0.1575,COMPRA
2026-04-20 11:45:29,BTCUSDT,OBI:-0.7797,FUERTEMENTE_VENTA
2026-04-20 11:45:30,ETHUSDT,OBI:-0.9983,FUERTEMENTE_VENTA
2026-04-20 11:45:30,SOLUSDT,OBI:-0.2105,VENTA
2026-04-20 11:45:35,BNBUSDT,OBI:-0.2813,VENTA
2026-04-20 11:50:35,BTCUSDT,OBI:0.7149,FUERTEMENTE_COMPRA
2026-04-20 11:50:36,ETHUSDT,OBI:-0.9227,FUERTEMENTE_VENTA
2026-04-20 11:50:36,SOLUSDT,OBI:-0.182,VENTA
2026-04-20 11:50:36,BNBUSDT,OBI:0.1851,COMPRA
2026-04-20 11:55:42,BTCUSDT,OBI:0.9504,FUERTEMENTE_COMPRA
2026-04-20 11:55:42,ETHUSDT,OBI:0.5649,FUERTEMENTE_COMPRA
2026-04-20 11:55:42,SOLUSDT,OBI:-0.1387,VENTA
2026-04-20 11:55:42,BNBUSDT,OBI:0.427,FUERTEMENTE_COMPRA
2026-04-20 12:00:43,BTCUSDT,OBI:-0.3532,FUERTEMENTE_VENTA
2026-04-20 12:00:43,ETHUSDT,OBI:-0.2113,VENTA
2026-04-20 12:00:43,SOLUSDT,OBI:-0.2889,VENTA
2026-04-20 12:00:44,BNBUSDT,OBI:0.2919,COMPRA
2026-04-20 12:05:44,BTCUSDT,OBI:0.984,FUERTEMENTE_COMPRA
2026-04-20 12:05:44,ETHUSDT,OBI:0.9429,FUERTEMENTE_COMPRA
2026-04-20 12:05:44,SOLUSDT,OBI:-0.2105,VENTA
2026-04-20 12:05:45,BNBUSDT,OBI:0.3572,FUERTEMENTE_COMPRA
2026-04-20 12:10:45,BTCUSDT,OBI:-0.0575,NEUTRAL
2026-04-20 12:10:45,ETHUSDT,OBI:0.9358,FUERTEMENTE_COMPRA
2026-04-20 12:10:45,SOLUSDT,OBI:-0.3396,FUERTEMENTE_VENTA
2026-04-20 12:10:46,BNBUSDT,OBI:-0.3684,FUERTEMENTE_VENTA
2026-04-20 12:15:46,BTCUSDT,OBI:-0.1433,VENTA
2026-04-20 12:15:46,ETHUSDT,OBI:0.2391,COMPRA
2026-04-20 12:15:47,SOLUSDT,OBI:-0.3515,FUERTEMENTE_VENTA
2026-04-20 12:15:47,BNBUSDT,OBI:0.041,NEUTRAL
2026-04-20 12:20:47,BTCUSDT,OBI:-0.6234,FUERTEMENTE_VENTA
2026-04-20 12:20:47,ETHUSDT,OBI:-0.97,FUERTEMENTE_VENTA
2026-04-20 12:20:48,SOLUSDT,OBI:-0.308,FUERTEMENTE_VENTA
2026-04-20 12:20:48,BNBUSDT,OBI:0.1186,COMPRA
2026-04-20 12:25:48,BTCUSDT,OBI:-0.3107,FUERTEMENTE_VENTA
2026-04-20 12:25:49,ETHUSDT,OBI:0.2721,COMPRA
2026-04-20 12:25:49,SOLUSDT,OBI:-0.3938,FUERTEMENTE_VENTA
2026-04-20 12:25:49,BNBUSDT,OBI:-0.7277,FUERTEMENTE_VENTA
2026-04-20 12:30:49,BTCUSDT,OBI:-0.0567,NEUTRAL
2026-04-20 12:30:50,ETHUSDT,OBI:0.1848,COMPRA
2026-04-20 12:30:50,SOLUSDT,OBI:-0.2999,VENTA
2026-04-20 12:30:50,BNBUSDT,OBI:-0.7835,FUERTEMENTE_VENTA
2026-04-20 12:35:50,BTCUSDT,OBI:0.4612,FUERTEMENTE_COMPRA
2026-04-20 12:35:51,ETHUSDT,OBI:0.3727,FUERTEMENTE_COMPRA
2026-04-20 12:35:51,SOLUSDT,OBI:-0.1935,VENTA
2026-04-20 12:35:51,BNBUSDT,OBI:-0.0883,NEUTRAL
2026-04-20 12:40:52,BTCUSDT,OBI:-0.1473,VENTA
2026-04-20 12:40:52,ETHUSDT,OBI:0.9267,FUERTEMENTE_COMPRA
2026-04-20 12:40:52,SOLUSDT,OBI:-0.0531,NEUTRAL
2026-04-20 12:40:52,BNBUSDT,OBI:0.0783,NEUTRAL
2026-04-20 12:45:53,BTCUSDT,OBI:0.7495,FUERTEMENTE_COMPRA
2026-04-20 12:45:53,ETHUSDT,OBI:0.9407,FUERTEMENTE_COMPRA
2026-04-20 12:45:53,SOLUSDT,OBI:-0.143,VENTA
2026-04-20 12:45:53,BNBUSDT,OBI:0.3633,FUERTEMENTE_COMPRA
2026-04-20 12:50:54,BTCUSDT,OBI:-0.9174,FUERTEMENTE_VENTA
2026-04-20 12:50:54,ETHUSDT,OBI:-0.9183,FUERTEMENTE_VENTA
2026-04-20 12:50:54,SOLUSDT,OBI:-0.2129,VENTA
2026-04-20 12:50:55,BNBUSDT,OBI:-0.3306,FUERTEMENTE_VENTA
2026-04-20 12:55:56,BTCUSDT,OBI:-0.1663,VENTA
2026-04-20 12:55:56,ETHUSDT,OBI:0.7136,FUERTEMENTE_COMPRA
2026-04-20 12:55:57,SOLUSDT,OBI:-0.1381,VENTA
2026-04-20 12:55:57,BNBUSDT,OBI:-0.1668,VENTA
2026-04-20 13:00:57,BTCUSDT,OBI:0.6846,FUERTEMENTE_COMPRA
2026-04-20 13:00:57,ETHUSDT,OBI:0.8423,FUERTEMENTE_COMPRA
2026-04-20 13:00:58,SOLUSDT,OBI:-0.0501,NEUTRAL
2026-04-20 13:00:59,BNBUSDT,OBI:0.0768,NEUTRAL
2026-04-20 13:05:59,BTCUSDT,OBI:0.3226,FUERTEMENTE_COMPRA
2026-04-20 13:06:00,ETHUSDT,OBI:0.8413,FUERTEMENTE_COMPRA
2026-04-20 13:06:00,SOLUSDT,OBI:-0.1402,VENTA
2026-04-20 13:06:00,BNBUSDT,OBI:0.1445,COMPRA
2026-04-20 13:11:01,BTCUSDT,OBI:0.7515,FUERTEMENTE_COMPRA
2026-04-20 13:11:01,ETHUSDT,OBI:0.9753,FUERTEMENTE_COMPRA
2026-04-20 13:11:01,SOLUSDT,OBI:-0.0935,NEUTRAL
2026-04-20 13:11:02,BNBUSDT,OBI:0.2791,COMPRA
2026-04-20 13:16:02,BTCUSDT,OBI:0.2459,COMPRA
2026-04-20 13:16:02,ETHUSDT,OBI:0.9012,FUERTEMENTE_COMPRA
2026-04-20 13:16:03,SOLUSDT,OBI:-0.2197,VENTA
2026-04-20 13:16:03,BNBUSDT,OBI:-0.576,FUERTEMENTE_VENTA
2026-04-20 13:21:03,BTCUSDT,OBI:0.009,NEUTRAL
2026-04-20 13:21:04,ETHUSDT,OBI:0.9557,FUERTEMENTE_COMPRA
2026-04-20 13:21:04,SOLUSDT,OBI:-0.1491,VENTA
2026-04-20 13:21:04,BNBUSDT,OBI:0.4148,FUERTEMENTE_COMPRA
2026-04-20 13:26:04,BTCUSDT,OBI:-0.1503,VENTA
2026-04-20 13:26:05,ETHUSDT,OBI:-0.3032,FUERTEMENTE_VENTA
2026-04-20 13:26:05,SOLUSDT,OBI:-0.1731,VENTA
2026-04-20 13:26:05,BNBUSDT,OBI:0.0934,NEUTRAL
2026-04-20 13:31:05,BTCUSDT,OBI:-0.8369,FUERTEMENTE_VENTA
2026-04-20 13:31:06,ETHUSDT,OBI:-0.4364,FUERTEMENTE_VENTA
2026-04-20 13:31:06,SOLUSDT,OBI:-0.1565,VENTA
2026-04-20 13:31:06,BNBUSDT,OBI:-0.0486,NEUTRAL
2026-04-20 13:36:07,BTCUSDT,OBI:0.8503,FUERTEMENTE_COMPRA
2026-04-20 13:36:07,ETHUSDT,OBI:0.9556,FUERTEMENTE_COMPRA
2026-04-20 13:36:07,SOLUSDT,OBI:-0.0098,NEUTRAL
2026-04-20 13:36:08,BNBUSDT,OBI:0.0005,NEUTRAL
2026-04-20 13:41:08,BTCUSDT,OBI:-0.7192,FUERTEMENTE_VENTA
2026-04-20 13:41:08,ETHUSDT,OBI:-0.7807,FUERTEMENTE_VENTA
2026-04-20 13:41:09,SOLUSDT,OBI:-0.2291,VENTA
2026-04-20 13:41:09,BNBUSDT,OBI:-0.1664,VENTA
2026-04-20 13:46:09,BTCUSDT,OBI:0.3602,FUERTEMENTE_COMPRA
2026-04-20 13:46:10,ETHUSDT,OBI:-0.1779,VENTA
2026-04-20 13:46:10,SOLUSDT,OBI:-0.0769,NEUTRAL
2026-04-20 13:46:10,BNBUSDT,OBI:0.2947,COMPRA
2026-04-20 13:51:10,BTCUSDT,OBI:-0.2675,VENTA
2026-04-20 13:51:11,ETHUSDT,OBI:-0.7067,FUERTEMENTE_VENTA
2026-04-20 13:51:11,SOLUSDT,OBI:-0.2056,VENTA
2026-04-20 13:51:11,BNBUSDT,OBI:-0.3515,FUERTEMENTE_VENTA
2026-04-20 13:56:11,BTCUSDT,OBI:0.755,FUERTEMENTE_COMPRA
2026-04-20 13:56:12,ETHUSDT,OBI:0.8402,FUERTEMENTE_COMPRA
2026-04-20 13:56:12,SOLUSDT,OBI:-0.2276,VENTA
2026-04-20 13:56:13,BNBUSDT,OBI:0.0834,NEUTRAL
2026-04-20 14:01:13,BTCUSDT,OBI:0.7535,FUERTEMENTE_COMPRA
2026-04-20 14:01:13,ETHUSDT,OBI:0.8698,FUERTEMENTE_COMPRA
2026-04-20 14:01:13,SOLUSDT,OBI:-0.0687,NEUTRAL
2026-04-20 14:01:14,BNBUSDT,OBI:0.3565,FUERTEMENTE_COMPRA
2026-04-20 14:06:14,BTCUSDT,OBI:-0.7529,FUERTEMENTE_VENTA
2026-04-20 14:06:14,ETHUSDT,OBI:0.8839,FUERTEMENTE_COMPRA
2026-04-20 14:06:15,SOLUSDT,OBI:-0.2203,VENTA
2026-04-20 14:06:15,BNBUSDT,OBI:-0.0681,NEUTRAL
2026-04-20 14:11:15,BTCUSDT,OBI:-0.7813,FUERTEMENTE_VENTA
2026-04-20 14:11:16,ETHUSDT,OBI:-0.8136,FUERTEMENTE_VENTA
2026-04-20 14:11:16,SOLUSDT,OBI:-0.1898,VENTA
2026-04-20 14:11:16,BNBUSDT,OBI:-0.0333,NEUTRAL
2026-04-20 14:16:16,BTCUSDT,OBI:-0.6376,FUERTEMENTE_VENTA
2026-04-20 14:16:17,ETHUSDT,OBI:0.5982,FUERTEMENTE_COMPRA
2026-04-20 14:16:17,SOLUSDT,OBI:-0.3106,FUERTEMENTE_VENTA
2026-04-20 14:16:17,BNBUSDT,OBI:0.118,COMPRA
2026-04-20 14:21:17,BTCUSDT,OBI:0.1896,COMPRA
2026-04-20 14:21:18,ETHUSDT,OBI:0.7474,FUERTEMENTE_COMPRA
2026-04-20 14:21:18,SOLUSDT,OBI:-0.3611,FUERTEMENTE_VENTA
2026-04-20 14:21:18,BNBUSDT,OBI:-0.2367,VENTA
2026-04-20 14:26:19,BTCUSDT,OBI:-0.6841,FUERTEMENTE_VENTA
2026-04-20 14:26:20,ETHUSDT,OBI:-0.7427,FUERTEMENTE_VENTA
2026-04-20 14:26:20,SOLUSDT,OBI:-0.3109,FUERTEMENTE_VENTA
2026-04-20 14:26:20,BNBUSDT,OBI:-0.5871,FUERTEMENTE_VENTA
2026-04-20 14:31:20,BTCUSDT,OBI:-0.737,FUERTEMENTE_VENTA
2026-04-20 14:31:21,ETHUSDT,OBI:0.8632,FUERTEMENTE_COMPRA
2026-04-20 14:31:21,SOLUSDT,OBI:-0.1618,VENTA
2026-04-20 14:31:21,BNBUSDT,OBI:-0.6121,FUERTEMENTE_VENTA
2026-04-20 14:36:22,BTCUSDT,OBI:-0.983,FUERTEMENTE_VENTA
2026-04-20 14:36:22,ETHUSDT,OBI:-0.7996,FUERTEMENTE_VENTA
2026-04-20 14:36:23,SOLUSDT,OBI:-0.305,FUERTEMENTE_VENTA
2026-04-20 14:36:23,BNBUSDT,OBI:0.0575,NEUTRAL
2026-04-20 14:41:23,BTCUSDT,OBI:-0.0328,NEUTRAL
2026-04-20 14:41:24,ETHUSDT,OBI:-0.8958,FUERTEMENTE_VENTA
2026-04-20 14:41:24,SOLUSDT,OBI:-0.0131,NEUTRAL
2026-04-20 14:41:24,BNBUSDT,OBI:-0.4715,FUERTEMENTE_VENTA
2026-04-20 14:46:24,BTCUSDT,OBI:-0.669,FUERTEMENTE_VENTA
2026-04-20 14:46:25,ETHUSDT,OBI:-0.7251,FUERTEMENTE_VENTA
2026-04-20 14:46:25,SOLUSDT,OBI:-0.0795,NEUTRAL
2026-04-20 14:46:25,BNBUSDT,OBI:-0.6534,FUERTEMENTE_VENTA
2026-04-20 14:51:26,BTCUSDT,OBI:-0.2737,VENTA
2026-04-20 14:51:26,ETHUSDT,OBI:0.4668,FUERTEMENTE_COMPRA
2026-04-20 14:51:26,SOLUSDT,OBI:0.277,COMPRA
2026-04-20 14:51:27,BNBUSDT,OBI:-0.372,FUERTEMENTE_VENTA
2026-04-20 14:56:27,BTCUSDT,OBI:0.2202,COMPRA
2026-04-20 14:56:27,ETHUSDT,OBI:-0.7495,FUERTEMENTE_VENTA
2026-04-20 14:56:28,SOLUSDT,OBI:0.2725,COMPRA
2026-04-20 14:56:28,BNBUSDT,OBI:-0.6738,FUERTEMENTE_VENTA
2026-04-20 15:01:28,BTCUSDT,OBI:-0.8163,FUERTEMENTE_VENTA
2026-04-20 15:01:28,ETHUSDT,OBI:-0.9555,FUERTEMENTE_VENTA
2026-04-20 15:01:29,SOLUSDT,OBI:0.1093,COMPRA
2026-04-20 15:01:29,BNBUSDT,OBI:-0.6441,FUERTEMENTE_VENTA
2026-04-20 15:06:29,BTCUSDT,OBI:0.9385,FUERTEMENTE_COMPRA
