timestamp,open,high,low,close,volume,datetime,ema_200,ema_50,rsi
1770887700000,67241.5,67243.7,67207.1,67225.4,0.49236953,2026-02-12 09:15:00,,,
1770888000000,67248.9,67288.6,67248.9,67288.6,0.13806701,2026-02-12 09:20:00,,,100.0
1770888300000,67261.3,67289.9,67243.7,67289.9,0.06947166,2026-02-12 09:25:00,,,100.0
1770888600000,67278.0,67481.6,67247.9,67481.6,1.1305507,2026-02-12 09:30:00,,,100.0
1770888900000,67443.0,67443.0,67373.8,67380.9,0.88933387,2026-02-12 09:35:00,,,89.81025489850914
1770889200000,67396.7,67414.7,67373.7,67414.7,0.18379366,2026-02-12 09:40:00,,,90.17223925975634
1770889500000,67443.5,67443.5,67384.8,67389.9,0.04801389,2026-02-12 09:45:00,,,87.71019294556756
1770889800000,67399.9,67553.6,67399.9,67536.1,0.02781123,2026-02-12 09:50:00,,,89.52580976101119
1770890100000,67550.1,67702.0,67541.3,67541.3,5.90385414,2026-02-12 09:55:00,,,89.58474697615227
1770890400000,67562.3,67609.8,67503.9,67607.8,0.5886318,2026-02-12 10:00:00,,,90.3338245772329
1770890700000,67564.1,67592.4,67545.3,67559.4,0.05055063,2026-02-12 10:05:00,,,85.51325008268118
1770891000000,67543.6,67543.6,67500.0,67518.1,0.06280131,2026-02-12 10:10:00,,,81.51583053503707
1770891300000,67550.3,67550.3,67487.4,67495.1,0.75961927,2026-02-12 10:15:00,,,79.29281437664693
1770891600000,67498.3,67498.3,67450.0,67450.0,0.09160148,2026-02-12 10:20:00,,,74.97512636949673
1770891900000,67436.6,67607.8,67436.6,67607.8,0.47242788,2026-02-12 10:25:00,,,79.23555172824041
1770892200000,67622.1,67799.1,67622.1,67799.1,0.26273124,2026-02-12 10:30:00,,,83.01151935478288
1770892500000,67768.2,67768.2,67750.1,67759.2,0.19476139,2026-02-12 10:35:00,,,79.75388509690083
1770892800000,67745.3,67745.3,67646.1,67660.8,13.85740922,2026-02-12 10:40:00,,,72.22613454547844
1770893100000,67680.0,67867.3,67666.3,67867.3,1.53428198,2026-02-12 10:45:00,,,77.1091206495024
1770893400000,67820.0,67883.9,67820.0,67883.9,0.01266268,2026-02-12 10:50:00,,,77.45230231667306
1770893700000,67896.1,68012.1,67884.4,68012.1,2.4718131,2026-02-12 10:55:00,,,79.95205010131966
1770894000000,68011.8,68094.4,67947.0,68041.6,9.81370568,2026-02-12 11:00:00,,,80.48810841679655
1770894300000,68100.2,68112.0,67931.6,67971.8,1.40989555,2026-02-12 11:05:00,,,75.35398412457526
1770894600000,67924.6,67924.6,67739.3,67899.2,2.27562922,2026-02-12 11:10:00,,,70.32899690044864
1770894900000,67903.8,67933.0,67843.2,67933.0,0.18822398,2026-02-12 11:15:00,,,71.28893409942415
1770895200000,68039.0,68039.0,68039.0,68039.0,0.00029444,2026-02-12 11:20:00,,,74.1170559339368
1770895500000,68068.0,68251.3,68032.5,68211.0,2.6891643,2026-02-12 11:25:00,,,77.91802233066127
1770895800000,68233.3,68256.6,68143.2,68145.6,0.76008427,2026-02-12 11:30:00,,,73.49833216257367
1770896100000,68102.2,68144.4,68098.1,68144.4,0.13110554,2026-02-12 11:35:00,,,73.41604481395952
1770896400000,68062.4,68062.4,68052.1,68052.1,0.00043169,2026-02-12 11:40:00,,,67.18536539077564
1770896700000,68099.5,68099.5,67995.0,68044.4,3.00453675,2026-02-12 11:45:00,,,66.67697885025326
1770897000000,68073.7,68125.0,68013.2,68125.0,0.0465048,2026-02-12 11:50:00,,,69.29602396291656
1770897300000,68122.8,68151.7,68122.8,68151.7,0.00113014,2026-02-12 11:55:00,,,70.1334464588327
1770897600000,68139.1,68139.1,67936.7,67936.7,0.01438264,2026-02-12 12:00:00,,,56.71855795778174
1770897900000,67927.4,67941.8,67910.9,67934.9,0.03030684,2026-02-12 12:05:00,,,56.62091128056436
1770898200000,68014.6,68014.6,67936.3,67972.4,0.00524991,2026-02-12 12:10:00,,,58.23414435722852
1770898500000,68014.3,68014.3,67917.1,67917.1,0.19121658,2026-02-12 12:15:00,,,54.9866210729535
1770898800000,67923.1,67923.1,67883.4,67883.4,0.0281967,2026-02-12 12:20:00,,,53.045241486660025
1770899100000,67902.2,67984.7,67901.2,67979.3,0.03271836,2026-02-12 12:25:00,,,57.6297029269108
1770899400000,67966.2,67985.2,67876.7,67882.2,0.09582418,2026-02-12 12:30:00,,,52.08467223241418
1770899700000,67879.9,67911.2,67851.0,67903.4,2.47636579,2026-02-12 12:35:00,,,53.144700881005136
1770900000000,67896.2,67896.2,67861.8,67892.6,0.17809745,2026-02-12 12:40:00,,,52.50741201549423
1770900300000,67892.6,67900.1,67819.5,67889.2,0.02673428,2026-02-12 12:45:00,,,52.29480638200228
1770900600000,67947.7,67947.7,67765.0,67771.1,0.21113184,2026-02-12 12:50:00,,,45.41592277124702
1770900900000,67801.4,67832.5,67717.9,67832.5,0.18643854,2026-02-12 12:55:00,,,49.16018711608691
1770901200000,67855.7,67855.7,67775.0,67775.0,0.00907175,2026-02-12 13:00:00,,,45.97930832578901
1770901500000,67765.1,67827.3,67680.4,67827.3,0.37793416,2026-02-12 13:05:00,,,49.1990703970587
1770901800000,67827.8,67827.8,67801.6,67801.6,0.03997503,2026-02-12 13:10:00,,,47.69471645421509
